case_id,source_tweet_id,customer_id,customer_text,brand_response,intent,high_risk
b036a9db4c5a,854362,322918,Initiate exchange for a defective product and received again another defective..what kind of cheating is it,"I'm sorry to hear about the trouble with the order. We'd like to help, kindly connect with us here: ^MA",return_refund,False
ab0d4aec26ac,854447,183550,already returned..!! The executive I called last time said that your refund will be initiated in few hours.. but it never happened..,I’d like to help you; please fill this form: and I’ll contact you soon. ^BA,return_refund,False
b5623d2f7da2,854479,322937,Any updates??? It's been almost 3 weeks still haven't received my refund yet. worst amazon experience.,We have sent you an email correspondence here: Kindly check. ^SY,return_refund,False
7968dea2436a,854480,322937,As I mentioned earlier writing/sharing details is of no use. Seller is denying to provide refund. Worst service ever,Kindly revert to the correspondence which you have received from us and we will assist you further. ^SM,return_refund,False
0cb1de5b3cd0,854484,322937,Getting the same below reply every time . Have been waiting from past 3 weeks to get refund.Worst seller. Regretting to be a prime customer.,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^EM",return_refund,False
0cb1de5b3cd0,854484,322937,Getting the same below reply every time . Have been waiting from past 3 weeks to get refund.Worst seller. Regretting to be a prime customer.,"I'm sorry for the long stretch, kindly reply to the email sent by the Social Media team & we'll get back with an update. ^EM",return_refund,False
3b17dd28deec,855976,323272,I've received an email about my refund saying it was an additional item and I won't be refunded. However I did pay for it?,"I'm sorry about the trouble! So we can look at the order, please reach us by phone here: ^DD",return_refund,False
c382ca24f68c,857722,323699,"the only option available is a return, how can i return something that was never shipped in the first place?",Was the item sold by Amazon or a Third Party Seller? You can find that info here: ^BA,return_refund,False
daea4ca2211e,857747,323703,No it's from you. I already stated that the wrong item was shipped and a new one is coming. I'm worried about issues sending it back.,"Since you selected wrong item, you'll be good to go! Let us know if you run into any trouble though. We'd love to help! ^AJ",return_refund,False
f75f7d1c5c40,857807,318325,Can't call you anymore. Just do the refund Or call me on 9567817078,We'll not be able to contact you directly from here. Please reach out to our support team from the above link. ^HN,return_refund,False
10ab2054e42a,857829,323710,I am sure you are it's been 5 days now please refund my money .,"I get waiting can be tiresome. Be assured, we'll get back to you with an update soon. ^SQ",return_refund,False
8f982adc5e83,857880,323717,I canceled my account and was told I would be given a refund. It never happened and customer service was rude and not helpful. See photo,Did we confirm the refund has been processed the last time you wpoke with us? Have you contacted your bank about this? ^AD,return_refund,False
584ab6df94d9,857883,323717,They said the refund would be processed 10-17 and nothing happened. Customer service offered NO help but to email amazon seller performance,"When you contacted Seller Performance, what was advised? Also, for clarification, have you contacted your bank? ^KN",return_refund,False
a40c27584d82,858728,323894,"bought an e-book a few years ago, now realize it's part of a box set. any way we can do a partial refund/swap? DM me with Q's",Kindle books can only be returned within 7 days of purchase. You can find more details here: ^JF,return_refund,False
e2053a2180b3,858739,323895,how can your representative suggest me to return the product instead of resolving d issue? thn how are u different frm others?,Sorry about that. Please tell us more about your concern here: & we'll get back to you. ^BS,return_refund,False
9e17730433e3,858780,323903,So I contacted Samsung CZ and they wouldn't replace the charger or the cable simply because I bought it online from you guys please fix this,I'm sorry for the trouble with the charger! Have you contacted us previously about the order? If so what insight did we provide? ^TG,return_refund,False
f251f2388021,859580,312559,Need help with #404-0478690-3497146. Faced very bad customer service. Trust being broken. #Unsatisfied,on it. Please don’t provide your order details as we consider them to be personal info. Our page is public. [2/2] ^NS,return_refund,False
f251f2388021,859580,312559,Need help with #404-0478690-3497146. Faced very bad customer service. Trust being broken. #Unsatisfied,Sorry to hear that you've had a bad experience. Kindly drop in your details here: and we'll work [1/2],return_refund,False
6a6389b5a885,861310,324512,Tried first time. Very disappointed service. Need time to load money to wallet. They say cashback but there is nothing in return.,Sorry for the hassle. Please report this to our support team here: and we'll check this. ^HN,return_refund,False
31b1ebb18f1e,861817,324640,"I got empty box of Honor 8 intead of Mobile phone, My order No- 405-7507519-5961139. Return my money or Resend it.",Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2)^CB,return_refund,False
31b1ebb18f1e,861817,324640,"I got empty box of Honor 8 intead of Mobile phone, My order No- 405-7507519-5961139. Return my money or Resend it.",We would like to help . Please share your details with us here: We'll get in touch shortly.(1/2) ^CB,return_refund,False
0c8b4976da04,861823,324641,"called customer care as well, he advised to replace the order. Replacing order show 1item per account. Disgusting....",Please fill this form: and I’ll contact you soon. ^SU(2/2),return_refund,False
0c8b4976da04,861823,324641,"called customer care as well, he advised to replace the order. Replacing order show 1item per account. Disgusting....",I'm sorry you've an issue with the delivery of your order. We don't have access to your Amazon account over Twitter ^SU(1/2),return_refund,False
14216f02e286,861853,199535,does not provide the refund on time and does not compensate on the price refund on the product later. not ready to pay amount in a/c,We've responded to you here: request you to check. ^MA,return_refund,False
09dda2ab14c8,861876,297736,The fellow courier person never comes on time. He says he'll come by 2 pm and call me at 5 pm. And cancelled my return request thereafter.,"I'm sorry about the trouble with the return, Abhay. We'd like to help, please connect with us here: ^MA",return_refund,False
51389b162a59,861877,297736,please help me with my product return procedure.Its been an awful experience till now.,Kindly let us know what is the issue you're facing with the return? ^SG,return_refund,False
f829ffd20140,862505,324801,#cheating careless orderd 5738 received 3738 replacement is also the same #AmazonEffect #bechoaurbhago,"Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA",return_refund,False
f829ffd20140,862505,324801,#cheating careless orderd 5738 received 3738 replacement is also the same #AmazonEffect #bechoaurbhago,"I'm sorry about the trouble with your order. We'd like to help, kindly connect with us here: 1/2",return_refund,False
5a16770e285c,862526,324801,Again you did the same replacement,Request you to please fill the form provided to you earlier and we'll get back to you soon. ^SU,return_refund,False
c75448238138,862529,324801,"Still I could not find any replacement of my order in my pannel ,",We've sent the correspondence to your registered email ID. Kindly check it here: ^GK,return_refund,False
aba221027c30,862578,324814,order no 402-8576585-8097116. Kindly refund money asap which is requested on8 oct as i can prevail d benefit of great indian fest,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^VN(2/2)",return_refund,False
aba221027c30,862578,324814,order no 402-8576585-8097116. Kindly refund money asap which is requested on8 oct as i can prevail d benefit of great indian fest,Apologies for the delay with refund. We'd like to help. Please share your details here: ^VN (1/2),return_refund,False
15985dcb9f62,863885,325154,That I would have to locate where they “supposedly “ refunded it to. Why charge my card but not refund my card? Then just cut me off in chat,I'm so sorry for the poor experience. We'd like another chance to look into it with you via phone: ^WJ,return_refund,False
f2cb1c4d0c7f,865714,323500,Refund my money idiots,We've replied to your query via DM. Please check. ^HD,return_refund,False
e0be492692d6,865806,325603,"3 different phone calls, 3 different representatives: zero help. Don't have merchandise, can't refund. Wth?","Sorry to hear about these delivery issues Ethan. When you spoke with us, did we tell you when you could expect your orders to arrive? ^BZ",return_refund,False
6dc8c54abdc1,865824,363468,your costumer need your help when I get my refund or forget my money,I understand your concern regarding the refund. Please reach us here: we'll look into your concern and assist you accordingly. ^SM,return_refund,False
d3e275881375,865864,312158,I have not yet received my refund into my account even after following Charge Dispute. This is now getting worse.,"I'm sorry for the trail with your refunds, could you confirm sharing your details via secured link? ^MJ",return_refund,False
dc51d239fbce,621,115822,I want my amazon payments account CLOSED. dm me please.,"I am unable to affect your account via Twitter. For real time support, phone or chat use this link: ^CH",account_membership,False
a115e35a6228,1701,116082,You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?,It would be best if you get in touch with us by phone or chat.use this link to do so: ^CH,account_membership,False
d27296c89abc,1713,116085,if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?,Thanks for reaching out to us! You can find info on adding household members here: ^MO,account_membership,False
16b5eb5172fe,1744,116093,It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.,No problem! You may need to deregister the Kindle from the old account. You can see how here: ^AJ,account_membership,False
c544a09191cd,3729,116611,i reset my password 3 times and it still says incorrect you gotta be shitting me,I'm sorry for the trouble! Have you tried the steps outlined here? ^LA,account_membership,True
c6cb37781a6e,3732,116612,I can’t log in because it’s locked.,"The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB",account_membership,False
5708a4477f9c,3733,116612,"um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",I'm sorry your account is locked! Please reach out directly to us here: so we can take a closer look. ^TN,account_membership,False
ad42ed246535,3756,116617,"I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?",Changing language is just a simple click: You can reach our support here: ^UK,account_membership,False
e111885f8b77,4850,116849,"already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore","I'm sorry. We can't access your account via Twitter. For assistance, please reach us here: ^WT",account_membership,False
45604c57f22a,4855,116849,"no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already",I'm sorry for the challenge signing in. Please use the link from above again so that we can help. Keep us updated! ^MH,account_membership,False
948bf7b01066,4859,116849,Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck,Sorry you're having problems logging in. Please let us know which Amazon site you are using (.com .es). Thanks. ^SE,account_membership,False
d190a65f2e0c,5312,116932,"Still not working. They sent me a link to reset the password, try and sign in with new password and still locked out.",Did information get sent to our Accounts Specialists to look into when you contacted in? ^DO,account_membership,True
3e6cb75f6009,5314,116932,I can't sign into my account to get to the numbers.,Try using this link: This should allow you to bypass the sign in page and contact us so we can look into this for you. ^AL,account_membership,False
fac44e6c555c,5315,116932,Someone keeps trying to buy playstation cards on my account. Having a hard time getting customer service,"Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: Please do keep us in the loop. ^BL",account_membership,False
913f19a87b33,9120,117631,I’ve had nothing but trouble with 2/3 of my orders this month and I’m starting to doubt my continuing my prime membership,"Without posting account information, could you provide us with a few details about the issue? We'd like to help! ^WM",account_membership,False
064e276c0732,9123,117632,Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!,Hi Emma. I understand. You can use this link (which doesn't require a log in) to get in touch: ^DC,account_membership,False
83c3e5925aed,9129,117632,It looks as though someone has changed the email address linked to my acct & I can no longer log in. Help!,"We're here to help! Please, reach us phone or e-mail so we can investigate: ^EB",account_membership,False
136303b4a486,10629,117946,why doesn't blue light filter work on kids account on the fire kids edition?,I'm sorry! Blue Shade isn't a supported feature on child profiles. ^WT,account_membership,False
6d8df887e601,12496,118498,WTF MAN. YALL LET SOME RANDO CHANGE MY EMAIL TO MY ACCOUNT AND NOW I CANT LOG IN. FIX IT!!!!!,"I'm so sorry about that, Alexis. When you can, please reach us here so we can better assist: ^BL",account_membership,False
921ddb19bf27,15681,119449,everytime I try to purachase something my account will get blocked.. worst service ever. sorry to tell that.,"I'm so sorry for the account trouble! Have you received an e-mail regarding this issue? If so, please reply to it for more info. ^CC",account_membership,False
934c56ef3fc1,16776,119700,Would like to thankyou for ur efforts..amount credited back to my account today.!!,You're most welcome. Glad to know that refund has been credited. Have a great day ahead! ^AR,account_membership,False
7fdc91144fbd,16888,119703,As compensation you are giving me 500 InR in account.. shame & unethical...,I'm sorry about the disappointment. I'll be sure to pass your feedback to the concerned team internally. ^SG,account_membership,False
9088251adb4f,17221,119793,This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,select 'More order issues' > choose from chat/phone/email we'll be glad to help. (3/3) ^KA,account_membership,False
9088251adb4f,17221,119793,This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,"> Login to your Amazon.in account > Under 'Tell us more about your issue', (2/3) ^KA",account_membership,False
9088251adb4f,17221,119793,This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh,"Sorry for the trouble, Asmita. Please follow the path mentioned here to connect with us: Click on the link here: (1/3) ^KA",account_membership,False
163287613c06,17229,119793,"I am unable to drop you a mail through this link as there's no email id associated with this account, it's a mobile account. Facing trouble.",Please log into your account using your mobile number and request a call back from us. We'll reach out to you and help. ^HK,account_membership,False
04bd392f228f,17231,119793,I wish to close my account with you as I have another Amazon account operational now. Please get back to me on how to close it.,Please write to us from here: from the account you desire to close and our team will assist. ^HR,account_membership,False
cec79fe85692,17251,119796,This is my account only. How you can say this is duplicate account.,"Twitter being a social platform, we wouldn't be able to check the account info here. Kindly reply to the email sent by us. ^PR",account_membership,False
3664ac328d0e,17910,119971,I’ve just earned a £6 promo for a purchase of gift cards. Where within my account is it? I can’t find it? I’ve got a confirmation,I'm sorry you're not seeing the credit! Many promos apply at checkout. You can learn more here: ^SG,account_membership,False
f7ba50d42a96,18182,120035,Please reopen my account or share me the reason to close it. What information I have provided you wrong.,If an account is put on hold a correspondence is sent to the registered email id. Please check the same for more info. ^ZH,account_membership,False
1f1f40ff416f,18392,120086,what’s the use of amazon prime membership if the product reaches me after 2 days of placing the order .. al false promises,Prime subscribers are eligible to get free One-day or Two-day shipping. May I please know if the package was 1/2 ^SH,account_membership,False
1f1f40ff416f,18392,120086,what’s the use of amazon prime membership if the product reaches me after 2 days of placing the order .. al false promises,delivered after the estimated delivery date mentioned in the order confirmation email? 2/2 ^SH,account_membership,False
c41f2d24003a,18408,120091,amazon japan still hasn’t verified my bank account and i’m getting STRESSED,"We can't confirm your account details via Twitter, so please contact JP Customer service at: TN",account_membership,False
e4824877cf6f,18969,120230,"Can't change my new Email address with ! I'm repeatedly told: ""There was a problem with your Password""....","Hey, did you try and change your password first? Do you have access to the email address associated with your account? ^AS",account_membership,True
c3b85c798adf,19142,295981,Want to renew my prime subscription. Today is last day of my previous subscription but yet no sms or mail for renewing of subscription..,You can renew prime subscription as soon as it expires using this link: 2/2 ^SH,account_membership,False
c3b85c798adf,19142,295981,Want to renew my prime subscription. Today is last day of my previous subscription but yet no sms or mail for renewing of subscription..,"You must have received a reminder email from us, you can find all the email sent by us here: 1/2 ^SH",account_membership,False
8310dbe86125,19146,456024,Amazon is very gud for shopping I knw that. We get AtoZ. But we cont transfer money frm 1 account to another. If they upgrade.it well & gud,Thank you for your feedback. I'll be sure to pass it on internally so that the concerned team can work on it. ^AU,account_membership,False
39f004245e78,19214,120230,"Can't change my new Email address with ! I'm repeatedly told: ""There was a problem with your Password""","Hi, sorry to hear that you're having trouble logging in. Please contact us here: to look into this.^JJ",account_membership,True
88f6fae4f7e2,19469,120322,"I was scammed. 6 orders, all sellers are gone and nothing send to me, how could I do now? how to stop my prime membership?","sorry to hear that, from what Amazon marketplace were you shopping from? .com, .co.uk, .es etc? ^AS",account_membership,False
290f25c95687,21027,120609,"Hi, can't access chat as I'm locked out of my account and phone is too expensive since I'm outside the US & I'm sure it's not toll free.",You can try requesting a call back here: ^PK,account_membership,False
e0ad16ec49d2,21858,120765,"OKAY, now I get ""connection timed out"", does GFW play a part here? (I'm in China). Even though, why ""wrong password""?",Hi. If you get in touch: we'll be happy to look into this with you. ^DC,account_membership,True
256cbcbdae61,21871,120768,Yo stop putting my account on hold! I just got it off hold yesterday and it's already back on hold and orders cancelled wtf!?,"Sorry about that, have you received an email from an account specialist? ^KM",account_membership,False
3a1e6c5ba3bb,21879,120770,the above link only signs me into my account. Have already spoken with over 15 of ur cust care staff. No use. Give me ph no of senior staff.,I'm sorry for the hassle. Please fill your details here: We'll look into it. ^SB,account_membership,False
3066c1af08d3,21901,120772,"can I pls have a direct email address for someone with a brain for your love film by post service,online help proving impossible",Hi Tim- For all queries you can reach us directly via the below link: Thanks. ^NV,account_membership,False
e6adcd054038,22219,120852,#my Prime membership expired & I got a notification AFTER that. Now I've had to renew at higher cost. (1),That's definitely something we must look into. Apologies for this. I'd share this feedback internally with the right team. ^JC,account_membership,False
8df5ac65b0e2,22526,120919,"hahahaha, you sent me this yesterday. If my problem is, I can't login, how do you expect me to complete this page I have to log in to?",Is there any option to skip login at the bottom of the login? ^PK,account_membership,False
ca1ceb4137e7,24535,121290,It's says to sign up for prime and then takes me to website where I see manage prime Membership page once I login,Are you using the same login credentials of the Amazon Prime account ? ^CB,account_membership,False
d78434e22fe8,24951,121399,I have added my email address with the account kindly get back with the resolution,"In that case, please fill in form once again here: and let us know. We'll check and reach out to you. ^VN",account_membership,False
3d14061bdf42,24996,121405,There was no way I could communicate that I never subscribed for a prime membership on your dot com website.,Did you contact us directly via phone or chat: ^AB,account_membership,False
bfc67b4c81f9,25261,121461,I am a Prime customer. Is Amazon Video free for me or do I still need to pay some monthly subscription charges?,"If you're a prime member, you will have access to prime video. Kindly download the app and login with your registered account.^SQ",account_membership,False
11e86cb95662,25834,121644,"yeah, other screen shot is confirmation email. Also logged in with same account.",Pls reach out here so we can check this for you Kris ^KM,account_membership,False
1cfc1bb96422,25841,121645,"yeah I am, I only have the one login!",We want to help! Please use the link provided by ^KM so we can take a look into the situation.,account_membership,False
1321f4420433,27884,122102,have taken £80 out my account without my consent 🙄,This could be a Prime charge that you can cancel through your account ^KM,account_membership,False
179ff76f3959,28910,122366,I cant get to this link bcoz it is saying to login amaozn aocunt.but my acount is on hold.plz unhold my account,"Apologies for the hassle. As the account is on hold, you should have received an email from our specialist team. ^HN",account_membership,False
969c96f7af56,29545,122489,bought #amazonprime subscription on 16.10.17 under 100% #cashback offer.nothing has been credited to my amazon a/c. pls. help,Sorry for the hassle. Please report this to our support team here: and we'll check this. ^HN,account_membership,False
e495d3b6acad,29661,122516,Ya I've done that already and it's still telling me I need to link my account...,"OK try this: ask ""Alexa Spotify connect""she will reply with something like ""choose echo from Spotify connect list"" then you can go into your Spotify app and choose echo under device list. Let us know if this helps. I know it is not a link but it may help you! ^DJ",account_membership,False
45c14c8e9197,29943,122588,I was told I'd receive an email to reset my password since my account was hacked and 5 phone calls later nothing.,Have you checked your junk/spam folders to make sure the e-mails aren't getting filtered out? ^MJ,account_membership,True
64f7215132f6,29944,122588,"2 months later, 5 phone calls, speaking to an upper level manager and I still haven't received access to my account. COOL GUYS.",I'm sorry to hear that Heather. Have you been given any advice since the issue began? ^DC,account_membership,False
12030d866415,29948,122588,I can't log in to my account to even do that. That's the issue. I have Zero access cause it's been hacked.,"No problem, Heather! Below the Sign In button there is the option to Skip Sign In. Click on that since you don't have access.",account_membership,True
81c7b502b01a,29999,122600,Have been following from 2 weeks to unhold my account,Did you receive anything from an a/c specialist? Please also check your spam/junk folder. ^PK,account_membership,False
b06344f80460,30016,122602,"I can't complete the form because it asks me to sign in, but because it's a consumer-side form it doesn't recognise my Vendor Central login.",Can you see the option to 'Skip Sign In' when you click the previous link? ^JJ,account_membership,False
7880d4685e23,30504,122717,"Your help pages don't reflect changes to the site, e.g. 'Change Account Settings' no longer exists:",Thanks for highlighting this. ^KM,account_membership,False
399ae3081cb7,31417,122926,"Guys please deep this! I was ranting about the shit service I received from and this fake amazon account posed as them and asked for my card details, address etc then BLOCKED ME 😂😂😂😂😩😩😩😩 Beware guys !",Thanks for bringing this to our attention! I have reported this to the appropriate team. ^SW,account_membership,False
786cc1c2c2f7,31828,123026,"If this Francisco Reyes guy even exists, it’d be great to get my account back. At this point, has the worst customer service","Hi Laura, have you received any update from an account specialist about your account? ^TS",account_membership,False
8c499c111810,33177,123341,I do not want to be an amazon prime member and how did u charge me 11.00 for my membership that I don't remember signing up,"I'm sorry! If no benefits have been used, canceling issues a full refund. You can do so here: ^JZ",account_membership,False
7a7b1ffff318,37616,124164,I was signed up to Prime and it wasn’t me who did it. Did someone hack my account?,We'd like to take a better look into this with you. Please reach us via phone/chat here: ^KP,account_membership,False
71ac8d217ed7,37625,124166,"Help ! My Amazon Prime biz acct was hacked. Someone reset email address, and I can't sign in to report it.","Oh no! So sorry for the frustration, Jennifer! You can contact us, without signing in, here: ^AD",account_membership,True
8810dfadeeb2,38176,124294,"someone has used my email address for their amazon account, what do I do?",Sorry for the trouble! Please reach out through the link and provide as much detail as possible: ^TG,account_membership,False
2d3088e2450d,38199,124166,"I sent in the link and in 1""2-24 hours"" I expect to hear from . I hope the scum that hacked my account isn't on a shopping spree!","I'm glad you were able to get this process started, Jennifer! Our specialists will be in contact with you soon! ^FR",account_membership,True
c69f4257ec84,38200,124166,Can't! Acct hacked. Autoreply: This email address doesnt accept emails. contact Amazon customer service if you need assistance.,Hmm. That is odd! Will it allow you to call using the link provided by AD? ^AL,account_membership,True
910825c370de,39565,124649,hi! How do I check how much amazing pantry credit I have my my account? Thanks!,Hello Joyce! Hope your're having an awesome day! You can check that balance here: ^JZ,account_membership,False
b1ef801c5ffd,40374,427536,Haben die von PIN echt keinen Twitter Account? D:,Wende dich doch bitte an meine Kollegen: Diese werden alles Nötige für dich veranlassen. Liebe Grüße ^DW,account_membership,False
dabb1ae635a6,40383,124852,"Yes, I tried to relog in, and it says my account is locked and they sent an email to help unlock it, but I got no email.",Sorry for the trouble. I'd like for you to call our specialists for the login issue: ^MG,account_membership,False
1b1f491bdbe7,43294,125594,No one besides me has access to my account,Hmm. Can you tell us what apps are linked to your account? You may also change your password. ^AL,account_membership,False
33f94458a1dc,43297,125594,Only Facebook is linked and I rarely use Facebook. I will be changing my password and unblinking Facebook just in case,"I'm sorry this is happening. If the problem persists, you can contact us here: via phone or chat. ^AY",account_membership,True
df1fe92c0119,44550,125883,That needs to be fixed. If a household has one prime account but a husband/wife want to listen on different devices they cant. 😡😡😡,We do have the option for Amazon Music Unlimited Family Plan. For more info visit here: ^AC,account_membership,False
b3969796df18,44552,125883,And nowhere does it say how much a family plan is?,"The different plans and prices are on a different page, at the bottom of: I hope this helps. ^MG",account_membership,False
299769ab096c,46553,126338,"Dear friends, I cannot possibly sign in to my account; I have tried changing my password a bunch of times now to no avail, heeeelp!","I'm sorry for the trouble. We'd like to help sort this out, please contact us here: ^CO",account_membership,True
32f5f9ce3efe,47871,126706,Any account specialist .ca willing to help??? #callingforhelp #amazoncanada #9yroldgift #davidsmithfromamazon???,"Thank you for reaching out to us here on social media! Without giving account info, will you let us know what's going on? ^TG",account_membership,False
1474ff694cd5,47905,126706,"blocked from .ca account, given wrong no. call ""account specialist"" customer-service person waste of life form!!!!",I'm sorry for the account issues. Have you received an e-mail about this? Did you reach us here: ^VS,account_membership,False
81ee3d9232d1,47913,126715,I've recieved an email reciept for purchasing a year prime gold membership @ £79 I have made no such order.,I'm sorry you're seeing a charge for Prime! Here is how you can cancel Prime: ^DD,account_membership,False
7424528b2205,49123,126973,Active unauth user on my account. Support not responsive. Company at risk. No access. Please HELP! SOS!!!,I'm so sorry! Have you tried contacting us via phone? You can do so by visiting us here: ^TK,account_membership,False
4c71665a3cfe,49893,126979,That is the problem! I cant access on my account because still on hold! I dont know why! Have a chat for customer service?,I'm sorry! Use this instead: Our phone # will populate when you choose the reason for calling. ^KN,account_membership,False
2cbb66f35482,49919,127181,someone hacked onto my amazon account and changed the email and password what do i do????,We'd like to help get this looked into for you. Please reach out to us by phone at this link here: ^VS,account_membership,True
6957772f63c3,50777,127392,"Hi, do you know if there are phishing emails doing the rounds regarding ""amazon prime gold"" membership?","Thanks for asking, Penny. Here's a link to our help page that helps identify phishing attempts. ^EM",account_membership,False
d6c3e5174491,51602,127582,"Going to have to call support as it wont let me change my password, same thing happened less than two weeks ago.","Oh no! I'm sorry about this inconvenience, Alex! You can reach out to us here: ^HM",account_membership,True
0f18034a1160,51603,127582,Just tried to order from for the first time since my account was unlocked annnnnnnnnnnd it's now locked again and my order has been cancelled. FFS,I'm sorry to hear this! Have you received an email from our Account Specialists? Be sure to check your junk/spam folder! ^ME,account_membership,False
c6dbeb7744aa,51605,127582,I've called support and it's been moved to an 'account specialist' just like last time as apparently I didn't call when this happened before (which I did three times). Just very frustrated this happens whenever I try and place an order.,I'm sorry for the frustration. Please keep an eye on your e-mail for a response from the account specialist. ^HM,account_membership,False
4c7cedb8838f,52243,127747,I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,account_membership,False
149408a73ec7,52251,127750,Having some issues with your jobs portal using social login with LinkedIn.,Thanks for reaching out! You can report technical issues by clicking Give Us Feedback at the bottom of the site page. ^TK,account_membership,False
f24b9bac4933,56859,128881,. why is my account being hacked like every week now...!,"I'm sorry for the account issues, Liza! Have you received an e-mail from our Account Specialists? ^WT",account_membership,True
8d0c5392211d,58072,129183,It's on my amazon prime account saying the 7th.,"We aim to meet the date shown at checkout and confirmed via e-mail. If we miss this date, please let us know! ^SB",account_membership,False
e4149a378b36,59526,129578,"is it possible to renew and pay for Prime membership early, a few months before it needs to be renewed? how do I do that?",This is currently not an option we provide for our prime memberships. You can see our options here: ^HM,account_membership,False
856c02f7da2f,61023,129964,The problem is not the service itself the problem is that you don't communicate this is gonna happen! 😡 I lost 4 months of membership.,(1/2) Other Amazon sites offer separate memberships to Amazon Prime for benefits at that particular site.,account_membership,False
856c02f7da2f,61023,129964,The problem is not the service itself the problem is that you don't communicate this is gonna happen! 😡 I lost 4 months of membership.,(2/2) Benefits may differ from site to site and aren't transferable. I will forward your feedback regarding this. ^MI,account_membership,False
e6aae3427f5f,63140,130476,A vendor. Is there an account that can assist?,"We're unable to access vendor details via Twitter, but we'd like to help. Please reach us here: ^NS",account_membership,False
4494e4c69399,63141,130476,Is there a twitter account for help as supplier to ? In stock items suddenly not showing as buyable from Amazon direct,"To clarify, are you a vendor, or looking to purchase an item? If the latter, would you mind linking us to the item? ^LL",account_membership,False
8b4b37d027d4,63929,130685,"Someone's trying to get into my amazon account, but when send the confirmation code, there's no way to tell them it wasn't asked for.","Hello, I am sorry to hear about the issues occurring with your account. Please reach out to us directly so we may look into this for you: ^CR",account_membership,False
c730b5a1ad29,63994,130696,I gave the 48 hours you guys asked. Money is still not reflecting in my account. Is has been more than 2 weeks now. WHERE IS MY MONEY? GIVE MY MY MONEY. #AmazonFails #AmazonFraud #AmazonPay #AmazonPayQuiz,"Apologies for the delay with the addition of Pay Balance, Ritesh. I checked your details but I'm unable to find the form shared by you. In that case, kindly refill your details which was provided here: and we'll get this sorted for you. ^PB",account_membership,True
af1a1958c88e,64034,130702,And this is how amazon deal with a request to close down an account. To bombard you with calls at half six in the morning,"Hi Peter, I'm sorry to hear about the calls so early. Did you request a call back via the website or had you emailed us about closing your account? Unfortunately in order to close an account we do need to speak to the account holder for security reason. ^MI",account_membership,False
fb5390b2fc7f,64096,130714,"Hi Amazon, I signed up this week and placed an order. Now when I try sign in, it says my email isn't registered? Please help!",Oh no! Sorry to hear this. When you signed up a week ago did you receive an email from us?^ES,account_membership,False
362417c638de,64180,130733,"No. I was assured by CS via chat credit would appear in 5 or so hrs. I just waited longer in case. Yet I'm still being given the ""these gift order #s have been redeemed"" when nope, still not in my account either as ebooks or credit.",Can I ask which site you are using? Amazon .com / .co.uk / .de etc? ^MI,account_membership,False
15df5122f9b2,65701,131036,"Sorry, I fail to see how pointing me at your self help page is meant to help. May as well just call again. Please take ownership of the case and give me regular updates. While I've got your attention. It would be nice to have a case management section in account details.","Hi. The link we provided previously was the ""Contact Us"" link. As we are unable to access accounts through social media, it is the best means of proceeding. ^DC",account_membership,False
b2d3c238cfff,65852,131061,"germany blocked my account for CC check several months ago but continue sending me spam, sorry , can't buy shit bc you blocked my account, 2 months after you did another check, I'm sure it has nothing to do with germens hating eastern europeans.","If you do not want to send us the details we requested from you, you can contact our customer service in order to close your account or turn off newsletters: ^AV",account_membership,False
525f4c2b05e1,69659,131786,"my account was just locked, trying to use the help/contact feature on the site but can't use it without logging in. Please assist.","Hi, unfortunately, I can't see into your Amazon account via Twitter. Please use the following link to get in touch with my colleagues from the customer service: ^AM",account_membership,False
d28c33ab3d12,69724,131795,AMAZON PRIME IS DRAINING MY BANK ACCOUNT PLS HALP,"Hi, how much were you charged for Amazon Prime? ^KI",account_membership,False
ebb68cd4a58e,69772,131806,you cancelled my order bc you thought someone else was on my account but i cant repurchase it bc it was a lightning deal,Hi Ruby. We wouldn't have the option to replace a canceled order. You would need to replace the order directly. Have you since regained access to your account? ^NV,account_membership,False
